command line: ../SSG/exact-counting_pcap.py capture.pcap capture.out --parsing_mode 1
simulation time: 0:00:09.121314
==========================================
Global HLL: 33385 25651
cardinality_count	key	ratio_cardinality		||	elephant_count	ratio_elephant	|	overMinRank	ratio_overMinRank
==========VVV=============
1 	 77.29.193.163 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 109.122.86.169 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 95.218.210.89 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.200.5.83 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.214.83.205 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 202.222.252.43 	 0.003		||	15 	 0.003	|	0 	 0
1 	 140.53.82.11 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 94.194.123.26 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 48.129.106.48 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.251.150.75 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 61.61.88.31 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 76.100.108.230 	 0.00899		||	9 	 0.0018	|	0 	 0
1 	 94.232.83.7 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.100.108.234 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.100.108.239 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 80.56.206.211 	 0.003		||	55 	 0.011	|	0 	 0
1 	 202.244.244.5 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 152.140.224.51 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.224.118.92 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 198.145.164.236 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 77.147.55.191 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 141.19.56.227 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 77.147.55.198 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.46.133.44 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.71.38.28 	 0.003		||	19 	 0.0038	|	0 	 0
1 	 69.146.203.250 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 136.117.41.197 	 0.003		||	111 	 0.0222	|	0 	 0
1 	 48.138.12.137 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 98.179.203.33 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 154.183.65.171 	 0.003		||	5 	 0.001	|	0 	 0
1 	 37.115.181.179 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 147.100.198.203 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.3.45.250 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 146.192.105.154 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.27.123.242 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.212.12.159 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.116.31.16 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 6.214.53.193 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 53.249.10.176 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.233.246.53 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 136.117.41.222 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.178.44.153 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 108.1.145.180 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 222.42.47.184 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 157.135.201.58 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 61.60.112.93 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.44.142.123 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 77.147.44.48 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 53.69.77.221 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 159.194.47.59 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.85.156.255 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 145.116.90.70 	 0.003		||	790 	 0.158	|	0 	 0
1 	 84.213.103.69 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.212.80.112 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 153.111.232.121 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.223.203.249 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 140.143.184.36 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.140.229.197 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 159.10.152.235 	 0.003		||	19 	 0.0038	|	0 	 0
1 	 78.151.45.59 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 6.15.103.176 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 66.205.181.211 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 53.167.131.204 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 140.184.11.4 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 201.47.242.109 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 53.201.161.52 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.163.121.105 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 8.193.74.69 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 78.185.169.73 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 6.145.150.56 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 222.42.12.178 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 147.74.117.23 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 48.129.180.81 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 96.153.184.159 	 0.003		||	405 	 0.081	|	0 	 0
1 	 96.153.184.158 	 0.003		||	250 	 0.05	|	0 	 0
1 	 153.252.9.149 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 66.91.132.185 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 60.92.209.245 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 53.231.92.51 	 0.00599		||	74 	 0.0148	|	67 	 90.5
1 	 111.237.229.129 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 78.184.219.169 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 48.131.172.12 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 74.240.71.74 	 0.003		||	45 	 0.009	|	0 	 0
1 	 152.139.173.189 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 4.9.104.49 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 69.252.85.35 	 0.00599		||	6 	 0.0012	|	0 	 0
1 	 222.128.194.60 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 79.254.149.38 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.37.135.114 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 200.165.159.226 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 37.116.169.166 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.251.224.116 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.213.170.83 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 64.161.52.140 	 0.003		||	1 	 0.0002	|	0 	 0
15 	 78.131.23.211 	 0.0449		||	15 	 0.003	|	0 	 0
1 	 70.166.167.48 	 0.003		||	95 	 0.019	|	0 	 0
1 	 145.165.96.164 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 227.56.234.5 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.22.240.199 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 84.22.240.198 	 0.003		||	10 	 0.002	|	0 	 0
1 	 211.179.172.245 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 211.179.172.247 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 211.179.172.248 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 73.47.198.35 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 53.214.80.20 	 0.00599		||	12 	 0.0024	|	0 	 0
1 	 53.167.153.12 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 75.82.83.188 	 0.00599		||	145 	 0.029	|	0 	 0
1 	 77.29.76.85 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 201.202.55.108 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 155.19.217.60 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.100.68.245 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 77.147.21.235 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.167.75.124 	 0.003		||	5 	 0.001	|	0 	 0
1 	 99.251.28.145 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 210.234.137.242 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.226.245.109 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 94.177.109.107 	 0.003		||	81 	 0.0162	|	0 	 0
1 	 53.149.91.124 	 0.003		||	19 	 0.0038	|	0 	 0
1 	 69.253.43.22 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.132.247.168 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.150.186.199 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 89.73.175.202 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 223.141.200.136 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 70.179.208.29 	 0.003		||	199 	 0.0398	|	0 	 0
1 	 98.242.50.28 	 0.003		||	2 	 0.0004	|	0 	 0
3 	 140.19.166.198 	 0.00899		||	38 	 0.0076	|	0 	 0
6 	 140.19.166.199 	 0.018		||	132 	 0.0264	|	0 	 0
1 	 70.0.207.146 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.83.139.80 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 61.150.16.152 	 0.003		||	11 	 0.0022	|	0 	 0
1 	 70.201.168.29 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 8.219.184.76 	 0.00599		||	7 	 0.0014	|	6 	 85.7
1 	 54.58.89.214 	 0.003		||	19 	 0.0038	|	0 	 0
1 	 8.219.184.79 	 0.003		||	59 	 0.0118	|	0 	 0
2 	 58.63.104.228 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 140.5.182.111 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 50.145.29.170 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 64.171.80.173 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 76.96.116.73 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.164.130.61 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.73.1.7 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 67.128.102.240 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 84.200.124.118 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.111.72.17 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.200.124.114 	 0.003		||	92 	 0.0184	|	0 	 0
1 	 222.32.14.134 	 0.003		||	663 	 0.133	|	0 	 0
1 	 8.220.50.252 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 95.218.86.17 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 230.80.26.4 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 60.168.66.155 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 53.200.94.1 	 0.003		||	9 	 0.0018	|	0 	 0
1 	 156.167.66.86 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 153.101.206.115 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 68.223.175.211 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 30.179.198.174 	 0.003		||	3 	 0.0006	|	0 	 0
4 	 53.251.165.247 	 0.012		||	28 	 0.0056	|	0 	 0
1 	 153.110.189.232 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.89.55.146 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.244.219.126 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 241.5.27.200 	 0.00599		||	6 	 0.0012	|	0 	 0
1 	 48.109.69.99 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 40.252.103.128 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 152.1.226.133 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 58.224.128.162 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 73.46.230.8 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.19.45.134 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 58.224.128.169 	 0.00599		||	9 	 0.0018	|	0 	 0
1 	 58.224.128.168 	 0.003		||	12 	 0.0024	|	0 	 0
1 	 202.203.137.140 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.234.105.33 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 6.209.128.40 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 80.47.111.11 	 0.00899		||	26 	 0.0052	|	0 	 0
2 	 80.47.111.10 	 0.00599		||	14 	 0.0028	|	0 	 0
1 	 80.47.111.16 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.83.180.174 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 107.127.242.62 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 136.221.243.172 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 157.91.138.36 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.109.198.152 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 77.19.93.154 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.63.244.89 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 102.112.125.49 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 61.156.146.72 	 0.00599		||	113 	 0.0226	|	0 	 0
3 	 48.27.132.250 	 0.00899		||	3 	 0.0006	|	0 	 0
2 	 66.216.64.212 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 18.179.130.46 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 140.145.120.117 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 79.134.248.17 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 153.184.8.243 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 153.184.8.249 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.122.6.228 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.167.135.64 	 0.003		||	10 	 0.002	|	0 	 0
1 	 58.133.236.172 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 146.93.175.11 	 0.00599		||	12 	 0.0024	|	0 	 0
1 	 72.210.104.230 	 0.003		||	5 	 0.001	|	0 	 0
1 	 77.147.53.44 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.149.215.153 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 222.32.123.218 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 147.50.37.126 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.150.187.149 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 48.111.194.237 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.83.119.41 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 156.78.206.20 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 8.247.123.149 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 129.175.139.190 	 0.00599		||	52 	 0.0104	|	0 	 0
1 	 58.40.179.122 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 146.174.117.74 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.209.44.77 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 108.32.235.159 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 6.213.114.110 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.179.254.203 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 107.22.99.125 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 223.2.228.203 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.90.231 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 152.11.193.150 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 230.69.245.213 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 50.67.199.243 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.129.185.1 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 58.225.225.80 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 53.245.248.175 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 43.2.193.112 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 92.27.160.113 	 0.00599		||	2 	 0.0004	|	0 	 0
2 	 66.246.247.19 	 0.00599		||	31 	 0.0062	|	5 	 16.1
1 	 8.219.184.149 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 146.242.147.178 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 73.47.150.189 	 0.003		||	4 	 0.0008	|	4 	 100
1 	 8.219.184.141 	 0.003		||	5 	 0.001	|	5 	 100
1 	 8.219.184.140 	 0.003		||	130 	 0.026	|	0 	 0
4 	 8.219.184.147 	 0.012		||	97 	 0.0194	|	0 	 0
3 	 8.219.184.145 	 0.00899		||	92 	 0.0184	|	0 	 0
1 	 156.156.180.193 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 156.165.33.21 	 0.00599		||	17 	 0.0034	|	0 	 0
1 	 156.165.33.23 	 0.003		||	5 	 0.001	|	0 	 0
4 	 156.165.33.22 	 0.012		||	8 	 0.0016	|	0 	 0
1 	 156.165.33.25 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 156.165.33.27 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 230.44.32.251 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 98.168.39.4 	 0.003		||	4 	 0.0008	|	4 	 100
2 	 156.182.18.23 	 0.00599		||	7 	 0.0014	|	0 	 0
1 	 8.193.74.214 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 217.205.27.29 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 73.90.103.53 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 208.124.26.33 	 0.003		||	5 	 0.001	|	0 	 0
1 	 8.42.64.164 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 79.255.209.169 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 59.230.42.60 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 66.62.16.5 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 147.54.71.210 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.206.25.45 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 129.175.139.52 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 145.161.95.181 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 129.175.139.54 	 0.00899		||	3 	 0.0006	|	0 	 0
1 	 53.244.78.246 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 61.159.203.74 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 230.16.0.132 	 0.003		||	16 	 0.0032	|	0 	 0
1 	 95.168.250.184 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 200.14.88.129 	 0.003		||	2 	 0.0004	|	2 	 100
1 	 48.129.115.230 	 0.003		||	7 	 0.0014	|	0 	 0
1 	 230.64.165.162 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 48.108.142.193 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 53.214.227.205 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 202.78.186.131 	 0.003		||	42 	 0.0084	|	0 	 0
1 	 59.33.227.176 	 0.003		||	1 	 0.0002	|	0 	 0
3 	 222.42.18.151 	 0.00899		||	4 	 0.0008	|	0 	 0
1 	 79.61.203.16 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.121.92.209 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.135.120.68 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 77.42.82.42 	 0.00599		||	4 	 0.0008	|	0 	 0
1 	 77.15.10.126 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 78.154.146.247 	 0.003		||	1 	 0.0002	|	1 	 100
1 	 40.254.243.189 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 255.133.246.250 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.156.198.2 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 78.150.85.37 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.80.88.128 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 77.147.38.189 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 201.201.88.216 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 74.241.253.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 84.214.213.90 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 65.143.214.39 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 68.227.31.228 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 72.210.9.82 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 129.124.149.22 	 0.003		||	5 	 0.001	|	0 	 0
1 	 156.182.205.14 	 0.003		||	5 	 0.001	|	0 	 0
1 	 78.113.171.171 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.203.248.121 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 108.10.172.142 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 68.192.172.147 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.244.113.73 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 97.114.58.22 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.133.95.5 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.133.95.4 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 64.169.57.107 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 99.123.32.125 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 152.44.111.83 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.69.99.252 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 107.127.184.217 	 0.003		||	10 	 0.002	|	10 	 100
2 	 211.179.230.88 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 211.179.230.89 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 215.101.95.112 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 132.11.135.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 211.179.230.83 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 60.101.210.166 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.92.58.251 	 0.003		||	90 	 0.018	|	0 	 0
1 	 53.167.220.44 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.93.15.17 	 0.003		||	3 	 0.0006	|	0 	 0
2 	 86.140.169.12 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 53.160.59.138 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 37.115.148.43 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 69.254.125.204 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 141.1.250.202 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 48.111.47.64 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.191.89.109 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 76.100.221.104 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.165.6.127 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 111.237.130.2 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 157.85.137.228 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.231.117.100 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 146.11.161.85 	 0.00599		||	5 	 0.001	|	0 	 0
1 	 200.19.80.171 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 58.43.239.23 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 61.150.53.28 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.32.90.158 	 0.003		||	16 	 0.0032	|	0 	 0
2 	 230.65.54.252 	 0.00599		||	6 	 0.0012	|	0 	 0
2 	 77.8.48.197 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 146.188.6.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.245.240.117 	 0.003		||	7 	 0.0014	|	0 	 0
2 	 100.50.96.160 	 0.00599		||	41 	 0.0082	|	0 	 0
1 	 50.50.16.34 	 0.003		||	295 	 0.059	|	0 	 0
1 	 53.160.79.222 	 0.003		||	3 	 0.0006	|	0 	 0
1 	 147.77.243.195 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.69.225.219 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.94.215.191 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 70.252.69.94 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 53.221.152.120 	 0.003		||	8 	 0.0016	|	0 	 0
1 	 37.115.104.221 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 66.171.9.9 	 0.003		||	6 	 0.0012	|	0 	 0
1 	 8.253.128.23 	 0.003		||	3 	 0.0006	|	3 	 100
1 	 146.234.108.8 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 157.134.34.40 	 0.003		||	5 	 0.001	|	0 	 0
1 	 53.200.159.147 	 0.003		||	12 	 0.0024	|	12 	 100
1 	 140.90.241.182 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.48.64.147 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 30.249.163.145 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 215.158.30.9 	 0.00599		||	2 	 0.0004	|	0 	 0
1 	 77.24.89.43 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 58.134.220.162 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.109.51.180 	 0.003		||	2 	 0.0004	|	0 	 0
2 	 58.224.128.8 	 0.00599		||	22 	 0.0044	|	0 	 0
1 	 4.233.194.175 	 0.003		||	14 	 0.0028	|	0 	 0
1 	 74.253.251.46 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 75.136.104.134 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 210.157.92.81 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 74.183.51.193 	 0.003		||	1 	 0.0002	|	0 	 0
2 	 61.182.31.80 	 0.00599		||	3 	 0.0006	|	0 	 0
1 	 230.0.58.122 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 37.49.104.198 	 0.003		||	100 	 0.02	|	0 	 0
1 	 53.245.36.113 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 53.187.238.187 	 0.003		||	13 	 0.0026	|	0 	 0
1 	 140.218.109.19 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 107.27.222.75 	 0.003		||	1 	 0.0002	|	0 	 0
4 	 68.231.25.138 	 0.012		||	4 	 0.0008	|	0 	 0
1 	 76.131.106.39 	 0.003		||	4 	 0.0008	|	0 	 0
2 	 68.231.25.136 	 0.00599		||	2 	 0.0004	|	0 	 0
5 	 68.231.25.137 	 0.015		||	5 	 0.001	|	0 	 0
1 	 68.231.25.130 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 43.2.208.28 	 0.003		||	1 	 0.0002	|	0 	 0
4 	 159.139.152.41 	 0.012		||	9 	 0.0018	|	0 	 0
2 	 79.60.57.108 	 0.00599		||	10 	 0.002	|	0 	 0
1 	 65.67.202.169 	 0.003		||	4 	 0.0008	|	0 	 0
1 	 30.215.141.187 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 200.14.88.91 	 0.003		||	1 	 0.0002	|	0 	 0
1 	 48.129.110.129 	 0.003		||	2 	 0.0004	|	0 	 0
1 	 68.204.103.225 	 0.003		||	1 	 0.0002	|	0 	 0
